blank,pnum,age,gender,fam_income,study,trial,food_gen,bites,grams
x,565,9.75,M,5,6_MM_older,2,less_healthy,2,11.3
x,566,8.3,M,7,6_MM_older,2,less_healthy,0,0
x,569,8.49,M,6,6_MM_older,2,less_healthy,1,9.8
x,573,9.21,M,8,6_MM_older,2,less_healthy,1,4.8
x,574,9.5,F,8,6_MM_older,2,less_healthy,1,6.3
x,579,8.56,M,8,6_MM_older,2,less_healthy,12,52.5
x,580,8.77,F,8,6_MM_older,2,less_healthy,1,2.7
x,583,8.57,M,7,6_MM_older,2,less_healthy,1,8.6
x,586,9.05,F,6,6_MM_older,2,less_healthy,8,46.8
x,588,9.41,F,9,6_MM_older,2,less_healthy,7,46.7
x,591,9.72,F,8,6_MM_older,2,less_healthy,1,0.1
x,593,8.34,M,6,6_MM_older,2,less_healthy,1,11.6
x,594,9.45,M,8,6_MM_older,2,less_healthy,1,4.5
x,595,8.38,F,8,6_MM_older,2,less_healthy,1,8
x,597,9.9,F,7,6_MM_older,2,less_healthy,1,3.8
x,601,8.59,M,5,6_MM_older,2,less_healthy,5,38.4
x,603,9.04,F,3,6_MM_older,2,less_healthy,3,18.5
x,606,9.85,M,9,6_MM_older,2,less_healthy,2,20.7
x,608,9.24,M,9,6_MM_older,2,less_healthy,1,3.6
x,612,8.39,F,8,6_MM_older,2,less_healthy,1,0.9
x,616,8.36,M,9,6_MM_older,2,less_healthy,3,13.7
x,622,9.53,F,6,6_MM_older,2,less_healthy,3,18.5
x,624,8.6,M,9,6_MM_older,2,less_healthy,2,1.2
x,625,8.05,F,5,6_MM_older,2,less_healthy,1,1.3
x,631,9.92,M,7,6_MM_older,2,less_healthy,1,0.3
x,632,9.88,F,,6_MM_older,2,less_healthy,2,9.2
x,633,9.57,F,8,6_MM_older,2,less_healthy,4,31.8
x,262,6.01,M,,7_MM_short,2,healthier,1,37.5
x,263,5.8,M,,7_MM_short,2,healthier,1,10
x,264,5.73,F,,7_MM_short,2,healthier,5,27.6
x,575,6.56,F,9,7_MM_short,2,healthier,7,3.2
x,576,6.22,M,8,7_MM_short,2,healthier,2,11.4
x,577,6.78,M,8,7_MM_short,2,healthier,6,0.9
x,578,6.5,M,8,7_MM_short,2,healthier,1,20.5
x,585,5.33,M,9,7_MM_short,2,healthier,2,0
x,587,5.25,M,6,7_MM_short,2,healthier,1,34.8
x,590,6.97,F,6,7_MM_short,2,healthier,8,2.5
x,592,6.62,M,8,7_MM_short,2,healthier,0,0.9
x,596,5.31,F,8,7_MM_short,2,healthier,4,42
x,598,6.27,M,7,7_MM_short,2,healthier,1,50
x,600,5.27,M,9,7_MM_short,2,healthier,1,44.3
x,602,6.19,M,5,7_MM_short,2,healthier,6,0.1
x,604,6.5,F,3,7_MM_short,2,healthier,10,47.5
x,607,6.72,M,8,7_MM_short,2,healthier,9,0.1
x,609,5.8,F,9,7_MM_short,2,healthier,0,48.4
x,610,6.37,F,8,7_MM_short,2,healthier,7,0.2
x,611,6.61,M,8,7_MM_short,2,healthier,0,38.1
x,613,5.95,M,8,7_MM_short,2,healthier,13,18.9
x,614,6.67,M,9,7_MM_short,2,healthier,1,50.7
x,615,6.16,M,9,7_MM_short,2,healthier,12,2.3
x,617,6.47,F,9,7_MM_short,2,healthier,9,1.3
x,619,6.44,F,6,7_MM_short,2,healthier,17,41.4
x,620,6.09,F,9,7_MM_short,2,healthier,1,0.1
x,623,6.5,F,9,7_MM_short,2,healthier,2,4.3
x,626,5.36,F,,7_MM_short,2,healthier,7,3.3
x,627,5.62,F,,7_MM_short,2,healthier,0,51.7
x,628,6.74,F,7,7_MM_short,2,healthier,1,7.9
x,629,6.55,F,8,7_MM_short,2,healthier,1,0.3
x,630,5.64,F,8,7_MM_short,2,healthier,13,20.6
x,262,6.01,M,,7_MM_short,2,less_healthy,1,6.3
x,263,5.8,M,,7_MM_short,2,less_healthy,0,22.5
x,264,5.73,F,,7_MM_short,2,less_healthy,4,24.7
x,575,6.56,F,9,7_MM_short,2,less_healthy,1,3
x,576,6.22,M,8,7_MM_short,2,less_healthy,4,7.4
x,577,6.78,M,8,7_MM_short,2,less_healthy,6,1.3
x,578,6.5,M,8,7_MM_short,2,less_healthy,1,11.1
x,585,5.33,M,9,7_MM_short,2,less_healthy,2,1.6
x,587,5.25,M,6,7_MM_short,2,less_healthy,2,35.1
x,590,6.97,F,6,7_MM_short,2,less_healthy,4,3.7
x,592,6.62,M,8,7_MM_short,2,less_healthy,1,1.8
x,596,5.31,F,8,7_MM_short,2,less_healthy,5,43
x,598,6.27,M,7,7_MM_short,2,less_healthy,1,39.4
x,600,5.27,M,9,7_MM_short,2,less_healthy,1,4.6
x,602,6.19,M,5,7_MM_short,2,less_healthy,7,0.1
x,604,6.5,F,3,7_MM_short,2,less_healthy,5,47.7
x,607,6.72,M,8,7_MM_short,2,less_healthy,1,0.1
x,609,5.8,F,9,7_MM_short,2,less_healthy,0,11.8
x,610,6.37,F,8,7_MM_short,2,less_healthy,9,0.1
x,611,6.61,M,8,7_MM_short,2,less_healthy,0,21.2
x,613,5.95,M,8,7_MM_short,2,less_healthy,3,38.4
x,614,6.67,M,9,7_MM_short,2,less_healthy,1,4.3
x,615,6.16,M,9,7_MM_short,2,less_healthy,7,2.3
x,617,6.47,F,9,7_MM_short,2,less_healthy,11,0.4
x,619,6.44,F,6,7_MM_short,2,less_healthy,1,8.1
x,620,6.09,F,9,7_MM_short,2,less_healthy,1,0
x,623,6.5,F,9,7_MM_short,2,less_healthy,2,7.1
x,626,5.36,F,,7_MM_short,2,less_healthy,1,20.5
x,627,5.62,F,,7_MM_short,2,less_healthy,0,3.4
x,628,6.74,F,7,7_MM_short,2,less_healthy,2,6.5
x,629,6.55,F,8,7_MM_short,2,less_healthy,8,0.1
x,630,5.64,F,8,7_MM_short,2,less_healthy,1,18.9
x,262,6.01,M,,7_MM_short,1,healthier,1,15.3
x,263,5.8,M,,7_MM_short,1,healthier,1,17.7
x,264,5.73,F,,7_MM_short,1,healthier,4,11.1
x,575,6.56,F,9,7_MM_short,1,healthier,4,1.2
x,576,6.22,M,8,7_MM_short,1,healthier,3,11.4
x,577,6.78,M,8,7_MM_short,1,healthier,3,1.6
x,578,6.5,M,8,7_MM_short,1,healthier,1,5.5
x,585,5.33,M,9,7_MM_short,1,healthier,2,2.4
x,587,5.25,M,6,7_MM_short,1,healthier,1,46.3
x,590,6.97,F,6,7_MM_short,1,healthier,3,6
x,592,6.62,M,8,7_MM_short,1,healthier,1,2.9
x,596,5.31,F,8,7_MM_short,1,healthier,9,31.4
x,598,6.27,M,7,7_MM_short,1,healthier,2,49.2
x,600,5.27,M,9,7_MM_short,1,healthier,1,35.1
x,602,6.19,M,5,7_MM_short,1,healthier,5,0.1
x,604,6.5,F,3,7_MM_short,1,healthier,12,45.9
x,607,6.72,M,8,7_MM_short,1,healthier,5,0
x,609,5.8,F,9,7_MM_short,1,healthier,0,27
x,610,6.37,F,8,7_MM_short,1,healthier,11,0
x,611,6.61,M,8,7_MM_short,1,healthier,0,29.4
x,613,5.95,M,8,7_MM_short,1,healthier,7,20.4
x,614,6.67,M,9,7_MM_short,1,healthier,0,4.1
x,615,6.16,M,9,7_MM_short,1,healthier,11,1.4
x,617,6.47,F,9,7_MM_short,1,healthier,6,0.3
x,619,6.44,F,6,7_MM_short,1,healthier,1,0.1
x,620,6.09,F,9,7_MM_short,1,healthier,1,0.1
x,623,6.5,F,9,7_MM_short,1,healthier,2,5.2
x,626,5.36,F,,7_MM_short,1,healthier,0,6.2
x,627,5.62,F,,7_MM_short,1,healthier,0,17.5
x,628,6.74,F,7,7_MM_short,1,healthier,2,2.9
x,629,6.55,F,8,7_MM_short,1,healthier,1,1.3
x,630,5.64,F,8,7_MM_short,1,healthier,11,15.9
x,222,5.65,F,1,s1_MM_school,1,less_healthy,1,2
x,223,5.572222222,F,5,s1_MM_school,1,less_healthy,0,0.2
x,224,6.086111111,M,6,s1_MM_school,1,less_healthy,1,1.1
x,225,5.461111111,F,3,s1_MM_school,1,less_healthy,0,0.2
x,226,6.408333333,M,1,s1_MM_school,1,less_healthy,0,0.4
x,227,6.894444444,M,5,s1_MM_school,1,less_healthy,0,0.1
x,228,6.911111111,M,2,s1_MM_school,1,less_healthy,0,0
x,229,6.930555556,M,6,s1_MM_school,1,less_healthy,0,0.2
x,230,7.286111111,F,2,s1_MM_school,1,less_healthy,1,0.3
x,231,7.116666667,F,5,s1_MM_school,1,less_healthy,,16.9
x,232,7.05,M,3,s1_MM_school,1,less_healthy,0,0.1
x,233,5.944444444,M,1,s1_MM_school,1,less_healthy,,0.3
x,234,5.583333333,F,2,s1_MM_school,1,less_healthy,0,0.2
x,235,6.027777778,F,5,s1_MM_school,1,less_healthy,1,0.1
x,236,5.75,M,1,s1_MM_school,1,less_healthy,5,1.4
x,237,5.761111111,F,5,s1_MM_school,1,less_healthy,1,1.3
x,249,6.616666667,M,,s1_MM_school,1,less_healthy,2,12.4
x,250,6.491666667,M,2,s1_MM_school,1,less_healthy,0,0.2
x,251,6.719444444,F,7,s1_MM_school,1,less_healthy,0,0.1
x,252,6.813888889,F,3,s1_MM_school,1,less_healthy,1,1.5
x,253,6.844444444,F,4,s1_MM_school,1,less_healthy,1,3.8
x,254,6.952777778,F,3,s1_MM_school,1,less_healthy,0,0
x,255,7.205555556,F,5,s1_MM_school,1,less_healthy,1,4.5
x,256,7.458333333,F,6,s1_MM_school,1,less_healthy,0,-0.1
x,257,7.680555556,F,1,s1_MM_school,1,less_healthy,1,0.3
x,258,7.297222222,M,5,s1_MM_school,1,less_healthy,,0.1
x,259,7.230555556,M,8,s1_MM_school,1,less_healthy,0,0.1
x,260,4.919444444,M,4,s1_MM_school,1,less_healthy,0,0
x,261,5.15,F,6,s1_MM_school,1,less_healthy,,0
x,222,5.65,F,1,s1_MM_school,2,healthier,15,23.6
x,223,5.572222222,F,5,s1_MM_school,2,healthier,1,4.3
x,224,6.086111111,M,6,s1_MM_school,2,healthier,4,4.3
x,225,5.461111111,F,3,s1_MM_school,2,healthier,0,0
x,226,6.408333333,M,1,s1_MM_school,2,healthier,0,0.3
x,227,6.894444444,M,5,s1_MM_school,2,healthier,0,0.1
x,228,6.911111111,M,2,s1_MM_school,2,healthier,0,0.2
x,229,6.930555556,M,6,s1_MM_school,2,healthier,0,0.4
x,230,7.286111111,F,2,s1_MM_school,2,healthier,2,3
x,231,7.116666667,F,5,s1_MM_school,2,healthier,,9.1
x,232,7.05,M,3,s1_MM_school,2,healthier,1,4.7
x,233,5.944444444,M,1,s1_MM_school,2,healthier,,0
x,234,5.583333333,F,2,s1_MM_school,2,healthier,0,0.1
x,235,6.027777778,F,5,s1_MM_school,2,healthier,1,0
x,236,5.75,M,1,s1_MM_school,2,healthier,9,7.7
x,237,5.761111111,F,5,s1_MM_school,2,healthier,7,13
x,249,6.616666667,M,,s1_MM_school,2,healthier,4,18.7
x,250,6.491666667,M,2,s1_MM_school,2,healthier,9,12.1
x,251,6.719444444,F,7,s1_MM_school,2,healthier,2,2
x,252,6.813888889,F,3,s1_MM_school,2,healthier,1,1.1
x,253,6.844444444,F,4,s1_MM_school,2,healthier,1,1.9
x,254,6.952777778,F,3,s1_MM_school,2,healthier,5,24.1
x,255,7.205555556,F,5,s1_MM_school,2,healthier,3,11.5
x,256,7.458333333,F,6,s1_MM_school,2,healthier,0,0.1
x,257,7.680555556,F,1,s1_MM_school,2,healthier,1,0.1
x,258,7.297222222,M,5,s1_MM_school,2,healthier,,3.3
x,259,7.230555556,M,8,s1_MM_school,2,healthier,6,10.1
x,260,4.919444444,M,4,s1_MM_school,2,healthier,0,0.1
x,261,5.15,F,6,s1_MM_school,2,healthier,,0.1
x,222,5.65,F,1,s1_MM_school,2,less_healthy,1,1.3
x,223,5.572222222,F,5,s1_MM_school,2,less_healthy,1,6.2
x,224,6.086111111,M,6,s1_MM_school,2,less_healthy,0,0.2
x,225,5.461111111,F,3,s1_MM_school,2,less_healthy,2,1.5
x,226,6.408333333,M,1,s1_MM_school,2,less_healthy,0,0.4
x,227,6.894444444,M,5,s1_MM_school,2,less_healthy,0,0.1
x,228,6.911111111,M,2,s1_MM_school,2,less_healthy,0,0.2
x,229,6.930555556,M,6,s1_MM_school,2,less_healthy,0,0.2
x,230,7.286111111,F,2,s1_MM_school,2,less_healthy,2,9.1
x,231,7.116666667,F,5,s1_MM_school,2,less_healthy,,9.3
x,232,7.05,M,3,s1_MM_school,2,less_healthy,0,0
x,233,5.944444444,M,1,s1_MM_school,2,less_healthy,,0
x,234,5.583333333,F,2,s1_MM_school,2,less_healthy,0,0.1
x,235,6.027777778,F,5,s1_MM_school,2,less_healthy,1,0
x,236,5.75,M,1,s1_MM_school,2,less_healthy,2,3.1
x,237,5.761111111,F,5,s1_MM_school,2,less_healthy,1,7.9
x,249,6.616666667,M,,s1_MM_school,2,less_healthy,4,23.9
x,250,6.491666667,M,2,s1_MM_school,2,less_healthy,0,0.1
x,251,6.719444444,F,7,s1_MM_school,2,less_healthy,0,0
x,252,6.813888889,F,3,s1_MM_school,2,less_healthy,1,0.6
x,253,6.844444444,F,4,s1_MM_school,2,less_healthy,6,15.6
x,254,6.952777778,F,3,s1_MM_school,2,less_healthy,0,0.1
x,255,7.205555556,F,5,s1_MM_school,2,less_healthy,1,4.1
x,256,7.458333333,F,6,s1_MM_school,2,less_healthy,0,0
x,257,7.680555556,F,1,s1_MM_school,2,less_healthy,1,0.2
x,258,7.297222222,M,5,s1_MM_school,2,less_healthy,,0.1
x,259,7.230555556,M,8,s1_MM_school,2,less_healthy,2,3.4
x,260,4.919444444,M,4,s1_MM_school,2,less_healthy,0,0.1
x,261,5.15,F,6,s1_MM_school,2,less_healthy,,0.1
x,222,5.65,F,1,s1_MM_school,1,healthier,11,17.1
x,223,5.572222222,F,5,s1_MM_school,1,healthier,0,0.2
x,224,6.086111111,M,6,s1_MM_school,1,healthier,5,9.2
x,225,5.461111111,F,3,s1_MM_school,1,healthier,1,1.5
x,226,6.408333333,M,1,s1_MM_school,1,healthier,0,0.4
x,227,6.894444444,M,5,s1_MM_school,1,healthier,1,3.3
x,228,6.911111111,M,2,s1_MM_school,1,healthier,0,0.2
x,229,6.930555556,M,6,s1_MM_school,1,healthier,0,0.2
x,230,7.286111111,F,2,s1_MM_school,1,healthier,1,0.7
x,231,7.116666667,F,5,s1_MM_school,1,healthier,,17.5
x,232,7.05,M,3,s1_MM_school,1,healthier,1,1.2
x,233,5.944444444,M,1,s1_MM_school,1,healthier,,0.1
x,234,5.583333333,F,2,s1_MM_school,1,healthier,0,0.2
x,235,6.027777778,F,5,s1_MM_school,1,healthier,1,0.4
x,236,5.75,M,1,s1_MM_school,1,healthier,3,1.2
x,237,5.761111111,F,5,s1_MM_school,1,healthier,4,5.5
x,249,6.616666667,M,,s1_MM_school,1,healthier,2,5.7
x,250,6.491666667,M,2,s1_MM_school,1,healthier,9,23.7
x,251,6.719444444,F,7,s1_MM_school,1,healthier,0,0
x,252,6.813888889,F,3,s1_MM_school,1,healthier,1,0.6
x,253,6.844444444,F,4,s1_MM_school,1,healthier,3,8
x,254,6.952777778,F,3,s1_MM_school,1,healthier,6,21.2
x,255,7.205555556,F,5,s1_MM_school,1,healthier,3,8.3
x,256,7.458333333,F,6,s1_MM_school,1,healthier,0,0
x,257,7.680555556,F,1,s1_MM_school,1,healthier,1,0.2
x,258,7.297222222,M,5,s1_MM_school,1,healthier,,3.3
x,259,7.230555556,M,8,s1_MM_school,1,healthier,1,3.2
x,260,4.919444444,M,4,s1_MM_school,1,healthier,0,0
x,261,5.15,F,6,s1_MM_school,1,healthier,,0
x,270,6.09,M,1,s2_kid_actor,1,less_healthy,4,42
x,271,5.95,F,4,s2_kid_actor,1,less_healthy,1,9.3
x,272,5.3,M,5,s2_kid_actor,1,less_healthy,4,16.7
x,273,5.3,F,5,s2_kid_actor,1,less_healthy,5,16.4
x,274,5.41,F,6,s2_kid_actor,1,less_healthy,1,1.9
x,276,5.39,M,1,s2_kid_actor,1,less_healthy,0,3.7
x,277,6.87,F,6,s2_kid_actor,1,less_healthy,1,0.8
x,280,5.94,M,6,s2_kid_actor,1,less_healthy,0,0
x,281,6.23,F,2,s2_kid_actor,1,less_healthy,3,5.1
x,282,5.69,M,9,s2_kid_actor,1,less_healthy,2,5.5
x,283,6.46,F,8,s2_kid_actor,1,less_healthy,1,0.5
x,284,6.46,M,8,s2_kid_actor,1,less_healthy,9,27.1
x,285,6.42,M,7,s2_kid_actor,1,less_healthy,0,0
x,286,5.7,M,3,s2_kid_actor,1,less_healthy,1,9.4
x,287,5.57,M,8,s2_kid_actor,1,less_healthy,0,0.2
x,288,5.17,M,8,s2_kid_actor,1,less_healthy,2,6.6
x,289,6.47,F,8,s2_kid_actor,1,less_healthy,1,0.3
x,290,6.94,M,,s2_kid_actor,1,less_healthy,1,1.4
x,291,5.33,F,6,s2_kid_actor,1,less_healthy,2,12.7
x,292,5.91,F,9,s2_kid_actor,1,less_healthy,1,0.2
x,293,6.21,F,7,s2_kid_actor,1,less_healthy,1,1
x,294,6.56,M,9,s2_kid_actor,1,less_healthy,9,35.9
x,344,6.95,M,9,s2_kid_actor,1,less_healthy,0,0
x,348,5.86,F,5,s2_kid_actor,1,less_healthy,2,0.9
x,352,5.31,F,8,s2_kid_actor,1,less_healthy,0,0
x,354,5.18,F,7,s2_kid_actor,1,less_healthy,4,1.5
x,355,5.18,F,7,s2_kid_actor,1,less_healthy,3,7.4
x,357,6.86,F,8,s2_kid_actor,1,less_healthy,0,0
x,358,6.74,M,8,s2_kid_actor,1,less_healthy,1,5.2
x,361,6.94,M,8,s2_kid_actor,1,less_healthy,0,0.1
x,362,7.26,F,6,s2_kid_actor,1,less_healthy,2,2
x,363,6.56,M,7,s2_kid_actor,1,less_healthy,0,0
x,270,6.09,M,1,s2_kid_actor,2,healthier,12,49.6
x,271,5.95,F,4,s2_kid_actor,2,healthier,4,20.9
x,272,5.3,M,5,s2_kid_actor,2,healthier,4,32.8
x,273,5.3,F,5,s2_kid_actor,2,healthier,7,26.9
x,274,5.41,F,6,s2_kid_actor,2,healthier,1,7.1
x,276,5.39,M,1,s2_kid_actor,2,healthier,4,4
x,277,6.87,F,6,s2_kid_actor,2,healthier,6,8.9
x,280,5.94,M,6,s2_kid_actor,2,healthier,0,0
x,281,6.23,F,2,s2_kid_actor,2,healthier,5,8.8
x,282,5.69,M,9,s2_kid_actor,2,healthier,3,16.9
x,283,6.46,F,8,s2_kid_actor,2,healthier,2,7.1
x,284,6.46,M,8,s2_kid_actor,2,healthier,9,48.6
x,285,6.42,M,7,s2_kid_actor,2,healthier,0,0
x,286,5.7,M,3,s2_kid_actor,2,healthier,3,31.7
x,287,5.57,M,8,s2_kid_actor,2,healthier,0,0.1
x,288,5.17,M,8,s2_kid_actor,2,healthier,6,42.1
x,289,6.47,F,8,s2_kid_actor,2,healthier,2,0.4
x,290,6.94,M,,s2_kid_actor,2,healthier,6,45.2
x,291,5.33,F,6,s2_kid_actor,2,healthier,10,49.8
x,292,5.91,F,9,s2_kid_actor,2,healthier,3,3.4
x,293,6.21,F,7,s2_kid_actor,2,healthier,5,13.6
x,294,6.56,M,9,s2_kid_actor,2,healthier,7,31.2
x,344,6.95,M,9,s2_kid_actor,2,healthier,0,0
x,348,5.86,F,5,s2_kid_actor,2,healthier,1,1.1
x,352,5.31,F,8,s2_kid_actor,2,healthier,0,0
x,354,5.18,F,7,s2_kid_actor,2,healthier,2,10.9
x,355,5.18,F,7,s2_kid_actor,2,healthier,12,47.1
x,357,6.86,F,8,s2_kid_actor,2,healthier,0,0
x,358,6.74,M,8,s2_kid_actor,2,healthier,4,20
x,361,6.94,M,8,s2_kid_actor,2,healthier,0,0.3
x,362,7.26,F,6,s2_kid_actor,2,healthier,2,10
x,363,6.56,M,7,s2_kid_actor,2,healthier,3,5.1
x,270,6.09,M,1,s2_kid_actor,2,less_healthy,1,6.1
x,271,5.95,F,4,s2_kid_actor,2,less_healthy,2,13
x,272,5.3,M,5,s2_kid_actor,2,less_healthy,3,19.4
x,273,5.3,F,5,s2_kid_actor,2,less_healthy,5,24.5
x,274,5.41,F,6,s2_kid_actor,2,less_healthy,1,5.1
x,276,5.39,M,1,s2_kid_actor,2,less_healthy,1,3.3
x,277,6.87,F,6,s2_kid_actor,2,less_healthy,1,1.2
x,280,5.94,M,6,s2_kid_actor,2,less_healthy,0,0
x,281,6.23,F,2,s2_kid_actor,2,less_healthy,5,7.9
x,282,5.69,M,9,s2_kid_actor,2,less_healthy,3,16.5
x,283,6.46,F,8,s2_kid_actor,2,less_healthy,2,6
x,284,6.46,M,8,s2_kid_actor,2,less_healthy,9,46.7
x,285,6.42,M,7,s2_kid_actor,2,less_healthy,0,0
x,286,5.7,M,3,s2_kid_actor,2,less_healthy,5,47.7
x,287,5.57,M,8,s2_kid_actor,2,less_healthy,0,0.2
x,288,5.17,M,8,s2_kid_actor,2,less_healthy,3,18.6
x,289,6.47,F,8,s2_kid_actor,2,less_healthy,2,0.6
x,290,6.94,M,,s2_kid_actor,2,less_healthy,2,18.9
x,291,5.33,F,6,s2_kid_actor,2,less_healthy,1,20.5
x,292,5.91,F,9,s2_kid_actor,2,less_healthy,2,2.6
x,293,6.21,F,7,s2_kid_actor,2,less_healthy,1,0.8
x,294,6.56,M,9,s2_kid_actor,2,less_healthy,12,32.1
x,344,6.95,M,9,s2_kid_actor,2,less_healthy,0,0
x,348,5.86,F,5,s2_kid_actor,2,less_healthy,1,1.8
x,352,5.31,F,8,s2_kid_actor,2,less_healthy,0,0
x,354,5.18,F,7,s2_kid_actor,2,less_healthy,4,9.6
x,355,5.18,F,7,s2_kid_actor,2,less_healthy,2,9.6
x,357,6.86,F,8,s2_kid_actor,2,less_healthy,0,0
x,358,6.74,M,8,s2_kid_actor,2,less_healthy,5,22.3
x,361,6.94,M,8,s2_kid_actor,2,less_healthy,0,0.2
x,362,7.26,F,6,s2_kid_actor,2,less_healthy,2,12.1
x,363,6.56,M,7,s2_kid_actor,2,less_healthy,3,7.5
x,270,6.09,M,1,s2_kid_actor,1,healthier,11,36.9
x,271,5.95,F,4,s2_kid_actor,1,healthier,2,9.9
x,272,5.3,M,5,s2_kid_actor,1,healthier,4,21.2
x,273,5.3,F,5,s2_kid_actor,1,healthier,3,4.3
x,274,5.41,F,6,s2_kid_actor,1,healthier,1,2.6
x,276,5.39,M,1,s2_kid_actor,1,healthier,5,18
x,277,6.87,F,6,s2_kid_actor,1,healthier,3,5.2
x,280,5.94,M,6,s2_kid_actor,1,healthier,0,0
x,281,6.23,F,2,s2_kid_actor,1,healthier,0,2.3
x,282,5.69,M,9,s2_kid_actor,1,healthier,2,7
x,283,6.46,F,8,s2_kid_actor,1,healthier,2,0.7
x,284,6.46,M,8,s2_kid_actor,1,healthier,6,25
x,285,6.42,M,7,s2_kid_actor,1,healthier,0,0
x,286,5.7,M,3,s2_kid_actor,1,healthier,3,20.5
x,287,5.57,M,8,s2_kid_actor,1,healthier,0,0.2
x,288,5.17,M,8,s2_kid_actor,1,healthier,1,3.4
x,289,6.47,F,8,s2_kid_actor,1,healthier,2,0.4
x,290,6.94,M,,s2_kid_actor,1,healthier,2,9.7
x,291,5.33,F,6,s2_kid_actor,1,healthier,7,30.3
x,292,5.91,F,9,s2_kid_actor,1,healthier,1,0.1
x,293,6.21,F,7,s2_kid_actor,1,healthier,2,1.4
x,294,6.56,M,9,s2_kid_actor,1,healthier,1,3.6
x,344,6.95,M,9,s2_kid_actor,1,healthier,0,0
x,348,5.86,F,5,s2_kid_actor,1,healthier,1,0.9
x,352,5.31,F,8,s2_kid_actor,1,healthier,0,0
x,354,5.18,F,7,s2_kid_actor,1,healthier,2,3.1
x,355,5.18,F,7,s2_kid_actor,1,healthier,2,4.2
x,357,6.86,F,8,s2_kid_actor,1,healthier,0,0
x,358,6.74,M,8,s2_kid_actor,1,healthier,4,11.2
x,361,6.94,M,8,s2_kid_actor,1,healthier,0,0.2
x,362,7.26,F,6,s2_kid_actor,1,healthier,2,2.7
x,363,6.56,M,7,s2_kid_actor,1,healthier,0,0.2
